PWS_ID,PLANT_LAT_DECIMAL,PLANT_LONG_DECIMAL
3424702,29.383333333333333,-82.11666666666666
3424704,29.033333333333335,-82.01666666666667
3424707,29.233333333333334,-82.08333333333333
3424709,29.416666666666668,-82.2
3424712,29.216666666666665,-82.08333333333333
3424715,29.35,-81.96666666666667
3424769,29.116666666666667,-82.01666666666667
3424775,29.166666666666668,-81.83333333333333
3424783,29.183333333333334,-82.05
3424787,29.233333333333334,-82.15
3424789,29.183333333333334,-81.93333333333334
3424790,29.05,-82.01666666666667
3424794,29.283333333333335,-82.11666666666666
3424795,29.116666666666667,-81.88333333333334
3424796,29.0,-82.03333333333333
3424798,29.25,-82.1
3424799,29.016666666666666,-82.08333333333333
3424800,29.2,-81.96666666666667
3424803,29.066666666666666,-81.96666666666667
3424805,29.233333333333334,-81.63333333333334
3424806,29.25,-82.1
3424807,29.083333333333332,-81.83333333333333
3424808,29.033333333333335,-81.93333333333334
3424811,29.266666666666666,-82.11666666666666
3424812,29.383333333333333,-81.96666666666667
3424813,29.066666666666666,-81.88333333333334
3424816,29.333333333333332,-81.73333333333333
3424817,29.016666666666666,-82.05
3424818,29.283333333333335,-82.1
3424819,29.333333333333332,-81.73333333333333
3424821,29.166666666666668,-81.88333333333334
3424824,29.05,-82.0
3424825,29.316666666666666,-81.75
3424827,29.383333333333333,-82.11666666666666
3424828,29.316666666666666,-82.18333333333334
3424830,29.416666666666668,-82.21666666666667
3424831,29.316666666666666,-82.18333333333334
3424832,29.15,-82.05
3424834,29.033333333333335,-82.03333333333333
3424835,29.133333333333333,-82.03333333333333
3424836,29.116666666666667,-82.01666666666667
3424837,29.233333333333334,-82.08333333333333
3424838,29.25,-82.16666666666667
3424839,29.0,-82.05
3424841,29.016666666666666,-82.13333333333334
3424844,29.25,-82.1
3424847,29.283333333333335,-82.1
3424849,29.15,-82.05
3424851,29.183333333333334,-82.16666666666667
3424857,29.35,-81.93333333333334
3424860,29.083333333333332,-82.06666666666666
3424871,29.066666666666666,-81.96666666666667
3424882,29.2,-81.96666666666667
3424883,29.316666666666666,-82.18333333333334
3424885,29.25,-82.15
3424889,29.333333333333332,-82.1
3424891,29.233333333333334,-82.11666666666666
3424895,29.0,-82.0
3424896,29.033333333333335,-82.03333333333333
3424897,28.966666666666665,-81.95
3424899,28.966666666666665,-81.75
3424900,29.083333333333332,-82.06666666666666
3424902,29.233333333333334,-82.16666666666667
3424903,28.966666666666665,-82.03333333333333
3424907,28.983333333333334,-81.96666666666667
3424908,29.166666666666668,-81.86666666666666
3424910,29.166666666666668,-81.85
3424912,29.016666666666666,-82.06666666666666
3424915,29.183333333333334,-81.9
3424917,29.466666666666665,-82.21666666666667
3424921,28.983333333333334,-81.8
3424922,29.416666666666668,-82.21666666666667
3424923,29.25,-82.15
3424924,29.35,-81.96666666666667
3424925,29.333333333333332,-82.15
3424927,29.033333333333335,-81.98333333333333
3424928,29.4,-82.2
3424929,29.05,-82.0
3424939,28.983333333333334,-81.98333333333333
3424940,29.5,-81.88333333333334
3424942,29.1,-82.05
3424946,29.5,-81.93333333333334
3424947,29.416666666666668,-82.21666666666667
3424952,29.183333333333334,-81.86666666666666
3424955,29.416666666666668,-82.2
3424957,29.116666666666667,-82.08333333333333
3424961,29.4,-82.2
3424962,29.233333333333334,-82.11666666666666
3424968,29.366666666666667,-82.2
3424979,29.416666666666668,-82.2
3424980,29.083333333333332,-82.16666666666667
3424981,29.1,-82.11666666666666
3424982,29.466666666666665,-81.95
3424983,29.133333333333333,-82.05
3424985,29.333333333333332,-82.11666666666666
3424986,29.283333333333335,-82.18333333333334
3424987,29.033333333333335,-81.81666666666666
3424988,29.366666666666667,-81.91666666666667
3424989,29.3,-82.18333333333334
3424991,29.283333333333335,-82.1
3424993,29.2,-81.9
3424996,29.4,-82.23333333333333
3424998,29.366666666666667,-82.11666666666666
3424999,29.2,-81.95
3425005,29.4,-82.23333333333333
3425006,29.15,-82.05
3425007,29.216666666666665,-82.13333333333334
3425009,29.116666666666667,-82.08333333333333
3425011,29.183333333333334,-82.0
3425022,29.0,-81.81666666666666
3425023,29.35,-81.96666666666667
3425024,29.066666666666666,-81.96666666666667
3425029,29.183333333333334,-81.88333333333334
3425035,29.1,-82.08333333333333
3425036,29.1,-81.9
3425039,29.1,-82.08333333333333
3425040,29.25,-82.18333333333334
3425042,29.233333333333334,-82.15
3425044,29.083333333333332,-82.13333333333334
3480036,28.616666666666667,-81.48333333333333
3480060,28.466666666666665,-81.26666666666667
3480114,28.75,-81.51666666666667
3480135,28.533333333333335,-81.51666666666667
3480144,28.666666666666668,-81.53333333333333
3480149,28.5,-81.06666666666666
3480200,28.683333333333334,-81.5
3480203,28.616666666666667,-81.4
3480204,28.583333333333332,-81.5
3480226,28.55,-81.13333333333334
3480255,28.533333333333335,-81.45
3480261,28.616666666666667,-81.43333333333334
3480265,28.45,-81.33333333333333
3480267,28.616666666666667,-81.43333333333334
3480272,28.5,-81.53333333333333
3480289,28.583333333333332,-81.53333333333333
3480321,28.55,-81.1
3480327,28.616666666666667,-81.36666666666666
3480409,28.583333333333332,-81.18333333333334
3480457,28.55,-81.65
3480458,28.55,-81.65
3480502,28.75,-81.58333333333333
3480541,28.616666666666667,-81.45
3480555,28.55,-81.11666666666666
3480664,28.533333333333335,-80.98333333333333
3480681,28.616666666666667,-81.53333333333333
3480700,28.533333333333335,-81.61666666666666
3480709,28.65,-81.46666666666667
3480755,28.533333333333335,-81.08333333333333
3480792,28.583333333333332,-81.56666666666666
3480901,28.583333333333332,-81.53333333333333
3480940,28.75,-81.61666666666666
3480962,28.55,-81.36666666666666
3481016,28.55,-81.11666666666666
3481093,28.7,-81.5
3481155,28.55,-81.15
3481171,28.55,-81.1
3481175,28.466666666666665,-81.28333333333333
3481199,28.566666666666666,-81.46666666666667
3481270,28.483333333333334,-81.3
3481326,28.416666666666668,-81.35
3481329,28.75,-81.61666666666666
3481386,28.75,-81.65
3481420,28.683333333333334,-81.53333333333333
3481430,28.466666666666665,-81.28333333333333
3481481,28.55,-81.56666666666666
3481482,28.616666666666667,-81.31666666666666
3481501,28.633333333333333,-81.5
3481506,28.7,-81.56666666666666
3481507,28.716666666666665,-81.6
3481518,28.383333333333333,-81.5
3481546,28.483333333333334,-81.48333333333333
3481547,28.55,-81.56666666666666
3481571,28.55,-81.15
3484093,28.366666666666667,-81.51666666666667
3484119,28.366666666666667,-81.51666666666667
3484129,28.55,-81.11666666666666
3484130,28.466666666666665,-81.15
3484132,28.5,-81.25
3484147,28.616666666666667,-81.53333333333333
3484148,28.766666666666666,-81.61666666666666
3484175,28.55,-81.1
3484181,28.55,-81.01666666666667
3484191,28.583333333333332,-81.53333333333333
3484203,28.55,-81.61666666666666
3484218,28.533333333333335,-81.11666666666666
3484221,28.533333333333335,-80.98333333333333
3484227,28.6,-81.41666666666667
3484228,28.733333333333334,-81.6
3484236,28.633333333333333,-81.45
3484245,28.5,-81.55
3484250,28.55,-81.28333333333333
3484259,28.483333333333334,-81.28333333333333
3484261,28.733333333333334,-81.61666666666666
3484264,28.566666666666666,-81.2
3484278,28.533333333333335,-81.0
3484281,28.55,-81.1
3484304,28.55,-81.15
3484317,28.533333333333335,-80.98333333333333
3484321,28.516666666666666,-81.5
3484341,28.75,-81.53333333333333
3484345,28.533333333333335,-81.08333333333333
3484346,28.533333333333335,-81.08333333333333
3484362,28.533333333333335,-81.45
3484371,28.55,-81.15
3484379,28.766666666666666,-81.61666666666666
3484383,28.55,-81.1
3484384,28.55,-81.1
3484390,28.433333333333334,-81.61666666666666
3490184,28.316666666666666,-81.35
3490190,28.133333333333333,-81.06666666666666
3490207,28.166666666666668,-81.26666666666667
3490208,28.266666666666666,-81.33333333333333
3490265,28.233333333333334,-81.2
3490293,28.316666666666666,-81.38333333333334
3490304,27.866666666666667,-80.98333333333333
3490314,28.15,-81.43333333333334
3490631,28.283333333333335,-81.35
3490633,28.316666666666666,-81.51666666666667
3490751,28.316666666666666,-81.41666666666667
3490766,27.866666666666667,-81.03333333333333
3490770,28.266666666666666,-81.25
3490775,28.233333333333334,-81.18333333333334
3490816,28.283333333333335,-81.45
3490986,28.233333333333334,-81.43333333333334
3491002,28.316666666666666,-81.45
3491011,28.333333333333332,-81.58333333333333
3491077,28.316666666666666,-81.28333333333333
3491188,27.866666666666667,-80.98333333333333
3491298,28.266666666666666,-81.18333333333334
3491366,28.133333333333333,-81.35
3491373,28.233333333333334,-81.26666666666667
3491397,27.683333333333334,-80.9
3491702,28.333333333333332,-81.23333333333333
3491703,28.083333333333332,-81.26666666666667
3491726,28.233333333333334,-81.2
3491904,28.3,-81.45
3491909,28.183333333333334,-81.36666666666666
3491946,28.25,-81.51666666666667
3494290,28.25,-81.38333333333334
3494310,27.683333333333334,-80.9
3494313,28.25,-81.46666666666667
3494316,28.316666666666666,-81.41666666666667
3494318,27.866666666666667,-81.03333333333333
3494320,28.25,-81.55
3494325,28.083333333333332,-81.3
3494333,28.283333333333335,-81.23333333333333
3494334,28.233333333333334,-81.21666666666667
3494353,28.233333333333334,-81.2
3494354,28.233333333333334,-81.2
3494360,27.866666666666667,-80.98333333333333
3494372,28.166666666666668,-81.26666666666667
3494375,28.166666666666668,-81.26666666666667
3494377,28.25,-81.31666666666666
3494392,28.333333333333332,-81.3
3494399,28.1,-80.88333333333334
3494400,28.333333333333332,-81.21666666666667
3494407,28.283333333333335,-81.21666666666667
3494409,28.266666666666666,-81.51666666666667
3494416,28.25,-81.53333333333333
3494418,28.333333333333332,-81.28333333333333
3494423,28.133333333333333,-81.06666666666666
3494424,28.116666666666667,-81.41666666666667
3530238,27.966666666666665,-81.36666666666666
3530240,27.95,-81.4
3530380,27.966666666666665,-81.36666666666666
3530480,27.983333333333334,-81.53333333333333
3530592,28.283333333333335,-81.66666666666667
3530596,27.9,-81.36666666666666
3530683,27.816666666666666,-81.2
3530711,28.116666666666667,-81.61666666666666
3530736,27.933333333333334,-81.41666666666667
3530743,28.183333333333334,-81.63333333333334
3530814,28.15,-81.7
3530854,27.8,-81.31666666666666
3530926,28.1,-81.65
3530946,27.966666666666665,-81.36666666666666
3530947,27.933333333333334,-81.35
3530967,27.716666666666665,-81.41666666666667
3531008,27.866666666666667,-81.41666666666667
3531009,27.833333333333332,-81.41666666666667
3531198,28.1,-81.65
3531318,28.333333333333332,-81.65
3531517,27.766666666666666,-81.18333333333334
3531546,27.933333333333334,-81.43333333333334
3531744,28.016666666666666,-81.53333333333333
3531822,27.966666666666665,-81.53333333333333
3532183,27.65,-81.35
3532320,27.983333333333334,-81.53333333333333
3532351,27.983333333333334,-81.53333333333333
3532353,27.816666666666666,-81.43333333333334
3532355,27.816666666666666,-81.43333333333334
3532405,27.933333333333334,-81.41666666666667
3532409,28.083333333333332,-81.53333333333333
3532488,27.933333333333334,-81.41666666666667
3532508,27.883333333333333,-81.36666666666666
3532510,27.9,-81.38333333333334
3532513,27.866666666666667,-81.33333333333333
3532582,28.183333333333334,-81.65
3534916,28.1,-81.56666666666666
3535112,27.833333333333332,-81.35
3535116,27.966666666666665,-81.36666666666666
3590026,28.633333333333333,-81.36666666666666
3590069,28.65,-81.43333333333334
3590159,28.65,-81.31666666666666
3590186,28.633333333333333,-81.11666666666666
3590201,28.75,-81.33333333333333
3590202,28.7,-81.33333333333333
3590205,28.783333333333335,-81.31666666666666
3590338,28.75,-81.26666666666667
3590443,28.733333333333334,-81.1
3590473,28.733333333333334,-81.31666666666666
3590497,28.666666666666668,-81.35
3590571,28.633333333333333,-81.28333333333333
3590615,28.633333333333333,-81.45
3590698,28.716666666666665,-81.08333333333333
3590750,28.7,-81.2
3590762,28.666666666666668,-81.41666666666667
3590785,28.65,-81.43333333333334
3590823,28.683333333333334,-81.4
3590865,28.733333333333334,-81.11666666666666
3590879,28.7,-81.3
3590912,28.633333333333333,-81.36666666666666
3590988,28.616666666666667,-81.18333333333334
3590993,28.75,-81.28333333333333
3591061,28.783333333333335,-81.3
3591121,28.7,-81.36666666666666
3591248,28.716666666666665,-81.3
3591395,28.8,-81.36666666666666
3591451,28.65,-81.4
3594050,28.716666666666665,-81.11666666666666
3594125,28.766666666666666,-81.38333333333334
3594138,28.716666666666665,-81.33333333333333
3594141,28.65,-81.38333333333334
3594148,28.7,-81.31666666666666
3594156,28.716666666666665,-81.1
3594166,28.65,-81.41666666666667
3594168,28.633333333333333,-81.43333333333334
3594180,28.65,-81.1
3594186,28.666666666666668,-81.18333333333334
3594189,28.733333333333334,-81.1
3594196,28.7,-81.31666666666666
3594206,28.666666666666668,-81.41666666666667
3594214,28.766666666666666,-81.28333333333333
3594216,28.683333333333334,-81.31666666666666
3594221,28.633333333333333,-81.45
3594222,28.65,-81.33333333333333
3594227,28.733333333333334,-81.1
3640019,28.933333333333334,-81.28333333333333
3640042,29.066666666666666,-81.3
3640097,28.933333333333334,-81.33333333333333
3640126,28.85,-80.83333333333333
3640143,29.2,-81.4
3640156,29.083333333333332,-81.28333333333333
3640275,29.166666666666668,-81.1
3640285,29.066666666666666,-81.3
3640286,29.016666666666666,-81.31666666666666
3640287,28.9,-81.25
3640317,29.083333333333332,-81.35
3640331,28.95,-80.93333333333334
3640336,28.983333333333334,-80.93333333333334
3640403,28.866666666666667,-81.25
3640412,29.066666666666666,-81.05
3640488,28.866666666666667,-80.85
3640490,29.083333333333332,-81.06666666666666
3640518,29.1,-81.33333333333333
3640528,29.1,-81.33333333333333
3640557,29.233333333333334,-81.03333333333333
3640641,28.966666666666665,-81.28333333333333
3640643,28.833333333333332,-81.16666666666667
3640682,28.933333333333334,-81.1
3640683,29.0,-81.33333333333333
3640727,28.966666666666665,-81.3
3640748,28.816666666666666,-81.13333333333334
3640810,28.866666666666667,-80.83333333333333
3640820,28.966666666666665,-81.26666666666667
3640876,28.983333333333334,-80.95
3640877,29.0,-81.06666666666666
3640946,28.933333333333334,-81.28333333333333
3640955,29.066666666666666,-81.3
3640963,29.266666666666666,-81.05
3640967,28.833333333333332,-81.15
3640991,28.866666666666667,-81.21666666666667
3641014,29.316666666666666,-81.51666666666667
3641040,29.116666666666667,-81.35
3641044,29.133333333333333,-81.01666666666667
3641088,28.883333333333333,-80.85
3641112,29.016666666666666,-81.05
3641208,29.3,-81.1
3641215,29.033333333333335,-81.06666666666666
3641242,29.133333333333333,-81.33333333333333
3641247,29.133333333333333,-81.33333333333333
3641298,29.0,-80.93333333333334
3641308,29.25,-81.43333333333334
3641315,29.333333333333332,-81.13333333333334
3641324,29.233333333333334,-81.45
3641336,28.916666666666668,-81.28333333333333
3641373,29.25,-81.1
3641399,29.25,-81.11666666666666
3641444,29.083333333333332,-81.31666666666666
3641514,29.05,-81.3
3641550,28.966666666666665,-81.21666666666667
3644057,29.166666666666668,-81.33333333333333
3644059,28.833333333333332,-81.13333333333334
3644113,29.3,-81.48333333333333
3644119,29.316666666666666,-81.1
3644123,29.383333333333333,-81.13333333333334
3644125,28.95,-80.93333333333334
3644130,29.2,-81.45
3644143,28.85,-80.83333333333333
3644155,28.933333333333334,-81.23333333333333
3644157,29.35,-81.1
3644166,28.85,-81.15
3644172,29.05,-81.25
3644175,28.833333333333332,-81.15
3644205,29.083333333333332,-81.33333333333333
3644206,29.1,-81.33333333333333
3644208,29.183333333333334,-81.41666666666667
3644209,29.1,-81.35
3644210,29.083333333333332,-81.31666666666666
3644215,29.1,-81.33333333333333
3644217,29.083333333333332,-81.35
3644238,28.966666666666665,-81.3
3644239,28.866666666666667,-81.28333333333333
3644242,29.1,-81.33333333333333
3644245,29.116666666666667,-81.35
3644246,28.966666666666665,-81.26666666666667
3644248,28.983333333333334,-81.3
3644258,28.933333333333334,-81.08333333333333
3644259,28.833333333333332,-81.15
3644260,29.316666666666666,-81.48333333333333
3644261,29.0,-81.06666666666666
3644264,29.166666666666668,-81.41666666666667
3644266,29.066666666666666,-81.21666666666667
3644269,29.3,-81.1
3644270,28.95,-81.31666666666666
3644272,29.3,-81.08333333333333
3644274,29.116666666666667,-81.35
3644276,28.866666666666667,-80.85
3644279,28.866666666666667,-80.83333333333333
3644282,29.066666666666666,-81.25
3644283,29.116666666666667,-81.35
3644284,29.1,-81.35
3644285,29.116666666666667,-81.35
3644286,29.316666666666666,-81.11666666666666
3644287,29.3,-81.08333333333333
3644288,29.3,-81.1
3644291,29.05,-81.36666666666666
3644292,29.083333333333332,-81.31666666666666
3644294,29.1,-81.35
3644297,29.25,-81.18333333333334
3644303,29.3,-81.1
3644304,29.016666666666666,-81.03333333333333
3644313,28.866666666666667,-81.3
3644315,29.25,-81.15
3644319,28.866666666666667,-81.28333333333333
3644325,28.833333333333332,-81.15
3644326,29.0,-81.05
4060112,26.05,-80.41666666666667
4060162,25.983333333333334,-80.21666666666667
4060163,26.283333333333335,-80.1
4060165,26.05,-80.2
4060167,26.166666666666668,-80.2
4060253,26.033333333333335,-80.15
4060254,26.3,-80.11666666666666
4060282,26.05,-80.3
4060290,26.266666666666666,-80.23333333333333
4060291,26.233333333333334,-80.25
4060334,25.983333333333334,-80.2
4060402,26.05,-80.43333333333334
4060419,26.083333333333332,-80.21666666666667
4060486,26.1,-80.2
4060573,25.983333333333334,-80.15
4060615,26.266666666666666,-80.1
4060642,26.0,-80.16666666666667
4060787,26.15,-80.21666666666667
4060845,26.233333333333334,-80.2
4060925,25.983333333333334,-80.21666666666667
4060976,26.216666666666665,-80.21666666666667
4060989,26.166666666666668,-80.15
4061083,26.0,-80.23333333333333
4061121,26.116666666666667,-80.23333333333333
4061127,26.083333333333332,-80.36666666666666
4061129,26.233333333333334,-80.11666666666666
4061271,26.133333333333333,-80.43333333333334
4061281,26.05,-80.41666666666667
4061283,26.05,-80.38333333333334
4061284,26.05,-80.38333333333334
4061408,26.116666666666667,-80.33333333333333
4061410,26.166666666666668,-80.25
4061429,26.2,-80.25
4061517,26.283333333333335,-80.23333333333333
4061574,26.166666666666668,-80.15
4061584,26.3,-80.18333333333334
4061593,26.166666666666668,-80.15
4061603,26.083333333333332,-80.13333333333334
4061925,26.083333333333332,-80.2
4061957,26.316666666666666,-80.21666666666667
4064326,26.033333333333335,-80.35
4064390,26.283333333333335,-80.25
4064395,26.05,-80.38333333333334
4064400,26.05,-80.31666666666666
4064402,26.05,-80.31666666666666
4130048,25.55,-80.43333333333334
4130053,25.566666666666666,-80.31666666666666
4130089,25.7,-80.33333333333333
4130159,25.516666666666666,-80.48333333333333
4130255,25.45,-80.48333333333333
4130320,25.516666666666666,-80.45
4130322,25.533333333333335,-80.45
4130445,25.5,-80.48333333333333
4130496,25.666666666666668,-80.3
4130588,25.533333333333335,-80.46666666666667
4130604,25.916666666666668,-80.36666666666666
4130645,25.466666666666665,-80.48333333333333
4130662,25.7,-80.33333333333333
4130721,25.566666666666666,-80.45
4130793,25.5,-80.43333333333334
4130833,25.933333333333334,-80.43333333333334
4130871,25.7,-80.33333333333333
4130891,25.5,-80.53333333333333
4130893,25.5,-80.55
4130894,25.5,-80.53333333333333
4130897,25.55,-80.4
4130900,25.5,-80.55
4130933,25.55,-80.41666666666667
4130934,25.483333333333334,-80.51666666666667
4130951,25.433333333333334,-80.46666666666667
4130970,25.7,-80.33333333333333
4130977,25.883333333333333,-80.21666666666667
4131185,25.55,-80.46666666666667
4131192,25.533333333333335,-80.46666666666667
4131202,25.483333333333334,-80.43333333333334
4131312,25.533333333333335,-80.46666666666667
4131313,25.533333333333335,-80.43333333333334
4131403,25.566666666666666,-80.48333333333333
4131424,25.866666666666667,-80.11666666666666
4131454,25.516666666666666,-80.48333333333333
4131474,25.7,-80.33333333333333
4131558,25.7,-80.33333333333333
4131618,25.95,-80.2
4131958,25.55,-80.45
4131961,25.533333333333335,-80.48333333333333
4131962,25.55,-80.45
4134228,25.533333333333335,-80.46666666666667
4134234,25.783333333333335,-80.41666666666667
4134239,25.533333333333335,-80.46666666666667
4134300,25.5,-80.46666666666667
4134301,25.516666666666666,-80.4
4134328,25.516666666666666,-80.48333333333333
4134334,25.55,-80.48333333333333
4134357,25.433333333333334,-80.5
4134358,25.366666666666667,-80.46666666666667
4134365,25.7,-80.33333333333333
4134382,25.55,-80.43333333333334
4134387,25.533333333333335,-80.46666666666667
4134388,25.566666666666666,-80.46666666666667
4134393,25.75,-80.55
4134394,25.55,-80.45
4134420,25.75,-80.61666666666666
4134430,25.55,-80.46666666666667
4134431,25.55,-80.41666666666667
4134434,25.933333333333334,-80.41666666666667
4134439,25.883333333333333,-80.38333333333334
4134442,25.533333333333335,-80.41666666666667
4134443,25.566666666666666,-80.45
4134448,25.583333333333332,-80.35
4134451,25.533333333333335,-80.46666666666667
4134453,25.883333333333333,-80.38333333333334
4134454,25.916666666666668,-80.41666666666667
4134459,25.45,-80.53333333333333
4134462,25.516666666666666,-80.48333333333333
4134465,25.483333333333334,-80.45
4134468,25.6,-80.33333333333333
4134498,25.55,-80.43333333333334
4134499,25.783333333333335,-80.36666666666666
4134502,25.5,-80.43333333333334
4134506,25.533333333333335,-80.45
4134512,25.533333333333335,-80.45
4134516,25.583333333333332,-80.46666666666667
4134520,25.916666666666668,-80.38333333333334
4134522,25.483333333333334,-80.46666666666667
4134523,25.483333333333334,-80.46666666666667
4134524,25.55,-80.46666666666667
4134525,25.883333333333333,-80.38333333333334
4430125,27.25,-80.23333333333333
4430259,27.183333333333334,-80.23333333333333
4430484,27.1,-80.23333333333333
4430624,27.05,-80.11666666666666
4430667,27.016666666666666,-80.46666666666667
4430774,27.066666666666666,-80.13333333333334
4430956,27.133333333333333,-80.21666666666667
4431050,27.216666666666665,-80.23333333333333
4431235,27.133333333333333,-80.23333333333333
4431379,27.016666666666666,-80.4
4431456,27.066666666666666,-80.13333333333334
4431509,27.1,-80.16666666666667
4431582,27.066666666666666,-80.13333333333334
4431739,26.983333333333334,-80.13333333333334
4431740,26.983333333333334,-80.1
4431789,26.983333333333334,-80.13333333333334
4431864,27.15,-80.56666666666666
4431870,27.083333333333332,-80.65
4431874,27.133333333333333,-80.21666666666667
4431883,27.133333333333333,-80.2
4431891,27.233333333333334,-80.25
4434000,27.183333333333334,-80.15
4434014,27.083333333333332,-80.28333333333333
4434416,27.016666666666666,-80.1
4434418,26.966666666666665,-80.2
4434422,27.05,-80.51666666666667
4434423,27.183333333333334,-80.3
4434428,27.033333333333335,-80.38333333333334
4434429,27.016666666666666,-80.36666666666666
4434430,27.016666666666666,-80.38333333333334
4434435,26.983333333333334,-80.08333333333333
4434447,27.15,-80.3
4434453,26.966666666666665,-80.2
4434459,27.15,-80.31666666666666
4434487,26.95,-80.23333333333333
4434513,27.183333333333334,-80.38333333333334
4434516,27.083333333333332,-80.28333333333333
4434538,27.0,-80.13333333333334
4434549,27.15,-80.3
4434558,27.0,-80.55
4434559,27.233333333333334,-80.28333333333333
4470257,27.183333333333334,-80.81666666666666
4470421,27.183333333333334,-80.75
4471727,27.183333333333334,-80.76666666666667
4471730,27.6,-80.81666666666666
4471735,27.133333333333333,-80.68333333333334
4471736,27.283333333333335,-80.81666666666666
4474131,27.516666666666666,-80.8
4474134,27.533333333333335,-80.83333333333333
4474396,27.183333333333334,-80.75
4474397,27.15,-80.7
4474399,27.133333333333333,-80.68333333333334
4474408,27.316666666666666,-80.68333333333334
4474414,27.166666666666668,-80.73333333333333
4474421,27.183333333333334,-80.73333333333333
4474422,27.283333333333335,-80.68333333333334
4474423,27.183333333333334,-80.73333333333333
4474426,27.2,-80.76666666666667
4474431,27.2,-80.76666666666667
4474442,27.166666666666668,-80.73333333333333
4474453,27.133333333333333,-80.66666666666667
4474462,27.4,-80.8
4474467,27.183333333333334,-80.73333333333333
4474474,27.4,-80.8
4474477,27.283333333333335,-80.68333333333334
4474479,27.366666666666667,-80.81666666666666
4474496,27.433333333333334,-81.0
4474497,27.383333333333333,-80.78333333333333
4474498,27.333333333333332,-80.81666666666666
4474502,27.333333333333332,-80.81666666666666
4500014,26.516666666666666,-80.21666666666667
4500062,26.583333333333332,-80.1
4500068,26.6,-80.1
4500101,26.466666666666665,-80.16666666666667
4500119,26.516666666666666,-80.68333333333334
4500130,26.366666666666667,-80.1
4500145,26.5,-80.05
4500264,26.483333333333334,-80.11666666666666
4500351,26.45,-80.06666666666666
4500450,26.85,-80.3
4500455,26.566666666666666,-80.08333333333333
4500466,26.633333333333333,-80.06666666666666
4500530,26.566666666666666,-80.21666666666667
4500560,26.566666666666666,-80.73333333333333
4500565,26.716666666666665,-80.05
4500609,26.4,-80.06666666666666
4500634,26.766666666666666,-80.08333333333333
4500717,26.933333333333334,-80.16666666666667
4500773,26.6,-80.05
4500784,26.566666666666666,-80.05
4500840,26.566666666666666,-80.05
4500841,26.75,-80.06666666666666
4501039,26.533333333333335,-80.2
4501058,26.633333333333333,-80.08333333333333
4501104,26.533333333333335,-80.11666666666666
4501124,26.85,-80.08333333333333
4501229,26.783333333333335,-80.05
4501438,26.933333333333334,-80.08333333333333
4501491,26.916666666666668,-80.11666666666666
4501520,26.833333333333332,-80.61666666666666
4501528,26.5,-80.11666666666666
4501559,26.7,-80.05
4501640,26.616666666666667,-80.46666666666667
4501652,26.683333333333334,-80.1
4501683,26.633333333333333,-80.56666666666666
4504043,26.916666666666668,-80.31666666666666
4504097,26.683333333333334,-80.08333333333333
4504223,26.816666666666666,-80.55
4504285,26.416666666666668,-80.2
4504287,26.766666666666666,-80.08333333333333
4504362,26.933333333333334,-80.23333333333333
4504393,26.6,-80.15
4504396,26.583333333333332,-80.08333333333333
4504462,26.916666666666668,-80.18333333333334
4504516,26.816666666666666,-80.15
4504521,26.933333333333334,-80.11666666666666
4504522,26.683333333333334,-80.3
4504529,26.6,-80.08333333333333
4504530,26.616666666666667,-80.2
4504533,26.566666666666666,-80.06666666666666
4504664,26.933333333333334,-80.21666666666667
4504696,26.933333333333334,-80.21666666666667
4504712,26.8,-80.2
4504718,26.5,-80.18333333333334
4504903,26.7,-80.25
4504969,26.766666666666666,-80.26666666666667
4560069,27.5,-80.33333333333333
4560075,27.35,-80.31666666666666
4560266,27.466666666666665,-80.33333333333333
4560404,27.533333333333335,-80.36666666666666
4560490,27.433333333333334,-80.35
4560503,27.483333333333334,-80.33333333333333
4560578,27.533333333333335,-80.35
4560954,27.3,-80.33333333333333
4560971,27.416666666666668,-80.33333333333333
4561005,27.55,-80.36666666666666
4561689,27.516666666666666,-80.38333333333334
4561937,27.483333333333334,-80.33333333333333
4561944,27.3,-80.3
4564006,27.533333333333335,-80.38333333333334
4564007,27.266666666666666,-80.23333333333333
4564309,27.516666666666666,-80.38333333333334
4564322,27.35,-80.31666666666666
4564397,27.483333333333334,-80.43333333333334
4564399,27.433333333333334,-80.36666666666666
4565002,27.216666666666665,-80.3
4565014,27.333333333333332,-80.31666666666666
4565030,27.333333333333332,-80.41666666666667
4565040,27.55,-80.36666666666666
4565043,27.55,-80.46666666666667
4565086,27.483333333333334,-80.33333333333333
4565095,27.433333333333334,-80.43333333333334
4565097,27.25,-80.23333333333333
4565146,27.516666666666666,-80.35
4565149,27.55,-80.4
4565153,27.433333333333334,-80.45
4565154,27.533333333333335,-80.36666666666666
4565157,27.316666666666666,-80.31666666666666
4565173,27.516666666666666,-80.4
4565174,27.433333333333334,-80.48333333333333
4565177,27.433333333333334,-80.48333333333333
4565185,27.366666666666667,-80.46666666666667
4565188,27.516666666666666,-80.35
5084081,26.933333333333334,-81.68333333333334
5084082,26.8,-81.9
5084095,26.95,-81.96666666666667
5084100,27.016666666666666,-82.03333333333333
5084102,26.85,-81.71666666666667
5084110,26.983333333333334,-82.2
5084111,26.983333333333334,-82.2
5110058,25.933333333333334,-81.35
5110061,26.366666666666667,-81.6
5110089,25.95,-81.35
5110118,25.916666666666668,-81.65
5110121,25.983333333333334,-81.58333333333333
5110142,26.4,-81.41666666666667
